Name,Z,POINT_X,POINT_Y,NEAR_DIST,Long,Lat,Distance
KapoyaArroket,1747,730457.94,9930336.93,3515.537276,35.07073776,-0.629849075,1945.806273
KapoyaArroket,1747,730455.815,9930335.305,3512.862159,35.07071868,-0.629863775,1948.48139
KapoyaArroket,1747.71,730453.69,9930333.68,3510.187042,35.0706996,-0.629878475,1951.156507
KapoyaArroket,1748.446425,730451.315,9930332.805,3507.655985,35.07067827,-0.629886395,1953.687564
KapoyaArroket,1749,730448.94,9930331.93,3505.124928,35.07065695,-0.629894314,1956.218621
KapoyaArroket,1750,730446.44,9930331.555,3502.59696,35.07063449,-0.629897714,1958.74659
KapoyaArroket,1749.5492,730443.94,9930331.18,3500.068991,35.07061204,-0.629901113,1961.274558
KapoyaArroket,1749.0058,730441.44,9930331.055,3497.565868,35.07058959,-0.629902253,1963.777681
KapoyaArroket,1749.27,730438.94,9930330.93,3495.062745,35.07056713,-0.629903392,1966.280804
KapoyaArroket,1750.27,730433.94,9930330.93,3490.062745,35.07052223,-0.62990341,1971.280804
KapoyaArroket,1751,730431.44,9930330.93,3487.562745,35.07049977,-0.629903419,1973.780804
KapoyaArroket,1751.27,730428.94,9930330.93,3485.062745,35.07047732,-0.629903428,1976.280804
KapoyaArroket,1753,730423.94,9930330.93,3480.062745,35.07043241,-0.629903446,1981.280804
KapoyaArroket,1753.27,730421.44,9930330.93,3477.562745,35.07040996,-0.629903455,1983.780804
KapoyaArroket,1754,730418.94,9930330.93,3475.062745,35.07038751,-0.629903464,1986.280804
KapoyaArroket,1755,730413.94,9930330.93,3470.062745,35.0703426,-0.629903482,1991.280804
KapoyaArroket,1755,730411.44,9930330.805,3467.559622,35.07032015,-0.629904621,1993.783927
KapoyaArroket,1755,730408.94,9930330.68,3465.056499,35.07029769,-0.62990576,1996.28705
KapoyaArroket,1755.8592,730406.44,9930330.305,3462.52853,35.07027524,-0.629909159,1998.815019
KapoyaArroket,1756,730403.94,9930329.93,3460.000562,35.07025279,-0.629912559,2001.342987
KapoyaArroket,1756,730401.44,9930329.18,3457.390485,35.07023034,-0.629919349,2003.953064
KapoyaArroket,1756,730398.94,9930328.43,3454.780409,35.07020789,-0.629926139,2006.563141
KapoyaArroket,1756,730395.6067,9930326.43,3450.893107,35.07017796,-0.629944234,2010.450442
KapoyaArroket,1756,730392.2733,9930324.43,3447.005806,35.07014803,-0.629962328,2014.337743
KapoyaArroket,1756,730388.94,9930322.43,3443.118505,35.0701181,-0.629980423,2018.225044
KapoyaArroket,1756,730386.565,9930320.805,3440.240789,35.07009677,-0.629995124,2021.102761
KapoyaArroket,1756,730384.19,9930319.18,3437.363073,35.07007545,-0.630009824,2023.980477
KapoyaArroket,1756,730381.94,9930317.18,3434.352674,35.07005525,-0.630027915,2026.990875
KapoyaArroket,1756,730379.69,9930315.18,3431.342275,35.07003504,-0.630046006,2030.001274
KapoyaArroket,1756.835,730377.565,9930313.055,3428.337072,35.07001597,-0.630065227,2033.006478
KapoyaArroket,1757,730375.44,9930310.93,3425.331868,35.06999689,-0.630084447,2036.011682
KapoyaArroket,1757,730374.19,9930308.43,3422.536783,35.06998567,-0.630107055,2038.806767
KapoyaArroket,1757,730372.94,9930305.93,3419.741698,35.06997445,-0.630129663,2041.601852
KapoyaArroket,1757,730370.94,9930303.43,3416.540136,35.0699565,-0.630152273,2044.803414
KapoyaArroket,1757,730368.94,9930300.93,3413.338574,35.06993855,-0.630174884,2048.004976
KapoyaArroket,1757,730366.44,9930298.43,3409.80304,35.0699161,-0.630197496,2051.54051
KapoyaArroket,1757,730363.94,9930295.93,3406.267506,35.06989366,-0.630220109,2055.076044
KapoyaArroket,1756,730360.465,9930292.43,3401.335404,35.06986246,-0.630251766,2060.008145
KapoyaArroket,1757,730356.99,9930288.93,3396.403303,35.06983126,-0.630283423,2064.940247
KapoyaArroket,1757,730353.515,9930285.43,3391.471201,35.06980006,-0.630315081,2069.872348
KapoyaArroket,1757,730350.04,9930281.93,3386.5391,35.06976886,-0.630346738,2074.80445
KapoyaArroket,1756.64295,730346.565,9930278.43,3381.606998,35.06973767,-0.630378395,2079.736551
KapoyaArroket,1756,730343.09,9930274.93,3376.674897,35.06970647,-0.630410052,2084.668652
KapoyaArroket,1756,730339.615,9930271.43,3371.742795,35.06967527,-0.63044171,2089.600754
KapoyaArroket,1756,730336.14,9930267.93,3366.810694,35.06964407,-0.630473367,2094.532855
KapoyaArroket,1756,730332.665,9930264.43,3361.878592,35.06961288,-0.630505024,2099.464957
KapoyaArroket,1756,730329.19,9930260.93,3356.946491,35.06958168,-0.630536681,2104.397058
KapoyaArroket,1756.048922,730326.5233,9930257.597,3352.677741,35.06955774,-0.630566829,2108.665808
KapoyaArroket,1756,730323.8567,9930254.263,3348.408992,35.0695338,-0.630596976,2112.934557
KapoyaArroket,1756.4233,730321.19,9930250.93,3344.140242,35.06950986,-0.630627124,2117.203307
KapoyaArroket,1757,730318.5233,9930247.597,3339.871493,35.06948592,-0.630657271,2121.472056
KapoyaArroket,1756,730315.8567,9930244.263,3335.602743,35.06946199,-0.630687419,2125.740806
KapoyaArroket,1756,730313.19,9930240.93,3331.333994,35.06943805,-0.630717566,2130.009555
KapoyaArroket,1757,730310.1067,9930237.597,3326.793283,35.06941037,-0.630747715,2134.550266
KapoyaArroket,1757,730307.0233,9930234.263,3322.252572,35.06938269,-0.630777864,2139.090977
KapoyaArroket,1757,730303.94,9930230.93,3317.711861,35.06935501,-0.630808013,2143.631688
KapoyaArroket,1757,730300.5189,9930227.548,3312.901593,35.06932429,-0.630838599,2148.441956
KapoyaArroket,1756.292088,730297.0979,9930224.167,3308.091325,35.06929358,-0.630869186,2153.252224
KapoyaArroket,1756,730293.6768,9930220.785,3303.281058,35.06926286,-0.630899772,2158.062492
KapoyaArroket,1756,730290.2558,9930217.404,3298.47079,35.06923215,-0.630930359,2162.87276
KapoyaArroket,1756,730286.8347,9930214.022,3293.660522,35.06920144,-0.630960945,2167.683028
KapoyaArroket,1756.434498,730283.4137,9930210.641,3288.850254,35.06917072,-0.630991531,2172.493295
KapoyaArroket,1757,730279.9926,9930207.259,3284.039986,35.06914001,-0.631022118,2177.303563
KapoyaArroket,1756.616503,730276.5716,9930203.877,3279.229718,35.0691093,-0.631052704,2182.113831
KapoyaArroket,1756,730273.1505,9930200.496,3274.41945,35.06907858,-0.631083291,2186.924099
KapoyaArroket,1756,730269.7295,9930197.114,3269.609182,35.06904787,-0.631113877,2191.734367
KapoyaArroket,1756,730266.3084,9930193.733,3264.798914,35.06901715,-0.631144463,2196.544635
KapoyaArroket,1756,730262.8874,9930190.351,3259.988646,35.06898644,-0.63117505,2201.354903
KapoyaArroket,1756,730259.4663,9930186.969,3255.178379,35.06895573,-0.631205636,2206.165171
KapoyaArroket,1756,730256.0453,9930183.588,3250.368111,35.06892501,-0.631236223,2210.975439
KapoyaArroket,1756,730252.6242,9930180.206,3245.557843,35.0688943,-0.631266809,2215.785707
KapoyaArroket,1756,730249.2032,9930176.825,3240.747575,35.06886359,-0.631297395,2220.595974
KapoyaArroket,1756,730245.7821,9930173.443,3235.937307,35.06883287,-0.631327982,2225.406242
KapoyaArroket,1756,730242.3611,9930170.062,3231.127039,35.06880216,-0.631358568,2230.21651
KapoyaArroket,1756.54,730238.94,9930166.68,3226.316771,35.06877144,-0.631389155,2235.026778
KapoyaArroket,1756,730235.19,9930164.305,3221.877951,35.06873777,-0.631410641,2239.465598
KapoyaArroket,1757,730231.44,9930161.93,3217.439131,35.0687041,-0.631432128,2243.904419
KapoyaArroket,1756.18705,730227.69,9930159.555,3213.00031,35.06867043,-0.631453615,2248.343239
KapoyaArroket,1757,730223.94,9930157.18,3208.56149,35.06863676,-0.631475101,2252.782059
KapoyaArroket,1757,730219.94,9930155.58,3204.253358,35.06860084,-0.631489582,2257.090191
KapoyaArroket,1757,730215.94,9930153.98,3199.945227,35.06856492,-0.631504063,2261.398323
KapoyaArroket,1757,730211.94,9930152.38,3195.637095,35.068529,-0.631518543,2265.706455
KapoyaArroket,1757,730207.94,9930150.78,3191.328963,35.06849308,-0.631533024,2270.014586
KapoyaArroket,1757,730203.94,9930149.18,3187.020831,35.06845716,-0.631547504,2274.322718
KapoyaArroket,1757,730199.94,9930147.28,3182.592513,35.06842124,-0.631564697,2278.751036
KapoyaArroket,1757,730195.94,9930145.38,3178.164195,35.06838532,-0.63158189,2283.179354
KapoyaArroket,1757,730191.94,9930143.48,3173.735877,35.0683494,-0.631599083,2287.607672
KapoyaArroket,1757,730187.94,9930141.58,3169.307559,35.06831348,-0.631616276,2292.03599
KapoyaArroket,1757,730183.94,9930139.68,3164.879241,35.06827756,-0.631633469,2296.464308
KapoyaArroket,1757,730180.6067,9930138.097,3161.188976,35.06824763,-0.631647797,2300.154573
KapoyaArroket,1757,730177.2733,9930136.513,3157.498711,35.0682177,-0.631662124,2303.844838
KapoyaArroket,1757,730173.94,9930134.93,3153.808446,35.06818777,-0.631676452,2307.535103
KapoyaArroket,1757,730170.19,9930133.305,3149.721501,35.06815409,-0.631691158,2311.622049
KapoyaArroket,1757,730166.44,9930131.68,3145.634555,35.06812042,-0.631705863,2315.708994
KapoyaArroket,1757.60705,730162.69,9930130.055,3141.547609,35.06808674,-0.631720569,2319.79594
KapoyaArroket,1757,730158.94,9930128.43,3137.460664,35.06805307,-0.631735275,2323.882886
KapoyaArroket,1757.280311,730155.6067,9930125.847,3133.24347,35.06802314,-0.631758644,2328.100079
KapoyaArroket,1757,730152.2733,9930123.263,3129.026276,35.06799321,-0.631782013,2332.317273
KapoyaArroket,1757,730148.94,9930120.68,3124.809083,35.06796328,-0.631805381,2336.534467
KapoyaArroket,1757,730145.6067,9930117.374,3120.114638,35.06793336,-0.63183528,2341.228911
KapoyaArroket,1757,730142.2733,9930114.069,3115.420194,35.06790343,-0.631865179,2345.923356
KapoyaArroket,1758,730138.94,9930110.763,3110.725749,35.0678735,-0.631895078,2350.6178
KapoyaArroket,1758,730135.6067,9930107.458,3106.031305,35.06784358,-0.631924976,2355.312245
KapoyaArroket,1758,730132.2733,9930104.152,3101.33686,35.06781365,-0.631954875,2360.006689
KapoyaArroket,1757.702533,730128.94,9930100.847,3096.642416,35.06778373,-0.631984774,2364.701133
KapoyaArroket,1757,730125.6067,9930097.541,3091.947971,35.0677538,-0.632014673,2369.395578
KapoyaArroket,1757.004504,730122.2733,9930094.236,3087.253527,35.06772387,-0.632044571,2374.090022
KapoyaArroket,1757,730118.94,9930090.93,3082.559083,35.06769395,-0.63207447,2378.784467
KapoyaArroket,1758,730115.8567,9930087.597,3078.018372,35.06766627,-0.632104619,2383.325178
KapoyaArroket,1759,730112.7733,9930084.263,3073.477661,35.06763859,-0.632134768,2387.865889
KapoyaArroket,1759,730109.69,9930080.93,3068.93695,35.06761091,-0.632164917,2392.406599
KapoyaArroket,1759,730106.8775,9930077.18,3064.24945,35.06758566,-0.632198833,2397.094099
KapoyaArroket,1759,730104.065,9930073.43,3059.56195,35.06756041,-0.632232748,2401.781599
KapoyaArroket,1759,730101.2525,9930069.68,3054.87445,35.06753517,-0.632266663,2406.469099
KapoyaArroket,1759,730098.44,9930065.93,3050.18695,35.06750992,-0.632300578,2411.156599
KapoyaArroket,1759,730095.8983,9930062.597,3045.995151,35.0674871,-0.632330725,2415.348399
KapoyaArroket,1759,730093.3567,9930059.263,3041.803351,35.06746429,-0.632360873,2419.540198
KapoyaArroket,1759,730090.815,9930055.93,3037.611552,35.06744147,-0.63239102,2423.731997
KapoyaArroket,1759,730088.2733,9930052.597,3033.419753,35.06741866,-0.632421167,2427.923796
KapoyaArroket,1759,730085.7317,9930049.263,3029.227954,35.06739584,-0.632451314,2432.115595
KapoyaArroket,1759,730083.19,9930045.93,3025.036155,35.06737302,-0.632481461,2436.307395
KapoyaArroket,1759,730080.065,9930042.305,3020.250107,35.06734497,-0.632514247,2441.093442
KapoyaArroket,1759,730076.94,9930038.68,3015.46406,35.06731692,-0.632547033,2445.87949
KapoyaArroket,1759,730073.815,9930035.055,3010.678012,35.06728886,-0.63257982,2450.665537
KapoyaArroket,1759,730070.69,9930031.43,3005.891965,35.06726081,-0.632612606,2455.451584
KapoyaArroket,1759.099825,730067.565,9930027.805,3001.105918,35.06723275,-0.632645392,2460.237632
KapoyaArroket,1759,730064.44,9930024.18,2996.31987,35.0672047,-0.632678178,2465.023679
KapoyaArroket,1759,730061.315,9930020.555,2991.533823,35.06717665,-0.632710964,2469.809727
KapoyaArroket,1759,730058.19,9930016.93,2986.747775,35.06714859,-0.632743751,2474.595774
KapoyaArroket,1759,730055.94,9930015.305,2983.972325,35.06712839,-0.632758451,2477.371225
KapoyaArroket,1759,730053.69,9930013.68,2981.196874,35.06710819,-0.632773151,2480.146675
KapoyaArroket,1759,730051.315,9930012.68,2978.619933,35.06708686,-0.632782201,2482.723616
KapoyaArroket,1759,730048.94,9930011.68,2976.042992,35.06706553,-0.632791251,2485.300557
KapoyaArroket,1759,730045.6067,9930010.763,2972.585914,35.0670356,-0.632799551,2488.757635
KapoyaArroket,1759,730042.2733,9930009.847,2969.128836,35.06700566,-0.632807851,2492.214713
KapoyaArroket,1759,730038.94,9930008.93,2965.671758,35.06697573,-0.632816151,2495.671791
KapoyaArroket,1759,730035.6067,9930007.513,2962.049872,35.0669458,-0.632828972,2499.293677
KapoyaArroket,1759,730032.2733,9930006.097,2958.427987,35.06691586,-0.632841792,2502.915562
KapoyaArroket,1759.52,730028.94,9930004.68,2954.806101,35.06688593,-0.632854613,2506.537448
KapoyaArroket,1759,730024.94,9930002.58,2950.288358,35.06685001,-0.632873614,2511.055191
KapoyaArroket,1759,730020.94,9930000.48,2945.770616,35.06681409,-0.632892616,2515.572934
KapoyaArroket,1759,730016.94,9929998.38,2941.252873,35.06677818,-0.632911617,2520.090677
KapoyaArroket,1759,730012.94,9929996.28,2936.73513,35.06674226,-0.632930618,2524.608419
KapoyaArroket,1759,730008.94,9929994.18,2932.217387,35.06670634,-0.63294962,2529.126162
KapoyaArroket,1760,730005.19,9929991.68,2927.710448,35.06667267,-0.632972237,2533.633101
KapoyaArroket,1759.0192,730001.44,9929989.18,2923.203509,35.066639,-0.632994853,2538.14004
KapoyaArroket,1759.1508,729997.69,9929986.68,2918.69657,35.06660533,-0.63301747,2542.646979
KapoyaArroket,1759,729993.94,9929984.18,2914.189631,35.06657165,-0.633040087,2547.153919
KapoyaArroket,1759,729990.19,9929981.68,2909.682692,35.06653798,-0.633062704,2551.660858
KapoyaArroket,1760,729986.44,9929979.18,2905.175753,35.06650431,-0.633085321,2556.167797
KapoyaArroket,1759.29,729982.69,9929976.68,2900.668814,35.06647064,-0.633107938,2560.674736
KapoyaArroket,1759,729978.94,9929974.18,2896.161874,35.06643697,-0.633130555,2565.181675
KapoyaArroket,1759,729975.6067,9929971.347,2891.787073,35.06640704,-0.633156185,2569.556476
KapoyaArroket,1759,729972.2733,9929968.513,2887.412271,35.06637711,-0.633181814,2573.931278
KapoyaArroket,1759.2208,729968.94,9929965.68,2883.03747,35.06634719,-0.633207443,2578.30608
KapoyaArroket,1759.96,729966.44,9929963.305,2879.589191,35.06632474,-0.633228925,2581.754358
KapoyaArroket,1759.3942,729963.94,9929960.93,2876.140913,35.0663023,-0.633250408,2585.202637
KapoyaArroket,1759.793333,729960.6067,9929957.68,2871.48542,35.06627237,-0.633279804,2589.858129
KapoyaArroket,1760.029133,729957.2733,9929954.43,2866.829927,35.06624244,-0.633309201,2594.513622
KapoyaArroket,1760,729953.94,9929951.18,2862.174435,35.06621252,-0.633338597,2599.169114
KapoyaArroket,1760.3808,729950.6067,9929948.68,2858.007768,35.06618259,-0.633361213,2603.335781
KapoyaArroket,1759.855867,729947.2733,9929946.18,2853.841102,35.06615266,-0.633383828,2607.502448
KapoyaArroket,1759,729943.94,9929943.68,2849.674435,35.06612273,-0.633406444,2611.669114
KapoyaArroket,1759,729941.44,9929942.68,2846.981852,35.06610028,-0.633415494,2614.361697
KapoyaArroket,1759.52,729938.94,9929941.68,2844.28927,35.06607783,-0.633424544,2617.054279
KapoyaArroket,1759.2992,729936.44,9929940.93,2841.679193,35.06605538,-0.633431334,2619.664356
KapoyaArroket,1760,729933.94,9929940.18,2839.069117,35.06603293,-0.633438124,2622.274433
KapoyaArroket,1759.8992,729931.44,9929939.305,2836.420414,35.06601048,-0.633446045,2624.923135
KapoyaArroket,1760,729928.94,9929938.43,2833.771712,35.06598803,-0.633453965,2627.571838
KapoyaArroket,1761,729925.19,9929936.555,2829.579084,35.06595435,-0.633470931,2631.764465
KapoyaArroket,1761,729921.44,9929934.68,2825.386457,35.06592068,-0.633487897,2635.957092
KapoyaArroket,1760,729917.69,9929932.805,2821.193829,35.06588701,-0.633504863,2640.14972
KapoyaArroket,1760,729913.94,9929930.93,2817.001202,35.06585333,-0.633521829,2644.342347
KapoyaArroket,1760.52,729911.44,9929929.68,2814.206117,35.06583088,-0.63353314,2647.137432
KapoyaArroket,1760.77,729908.94,9929928.43,2811.411032,35.06580843,-0.633544451,2649.932517
KapoyaArroket,1761,729905.6067,9929925.847,2807.193838,35.06577851,-0.63356782,2654.149711
KapoyaArroket,1761,729902.2733,9929923.263,2802.976645,35.06574858,-0.633591189,2658.366905
KapoyaArroket,1761,729898.94,9929920.68,2798.759451,35.06571865,-0.633614558,2662.584098
KapoyaArroket,1761,729895.6067,9929918.097,2794.542257,35.06568872,-0.633637927,2666.801292
KapoyaArroket,1760,729892.2733,9929915.513,2790.325064,35.06565879,-0.633661295,2671.018486
KapoyaArroket,1761.3358,729888.94,9929912.93,2786.10787,35.06562886,-0.633684664,2675.235679
KapoyaArroket,1761.7408,729886.44,9929911.93,2783.415288,35.06560641,-0.633693715,2677.928262
KapoyaArroket,1761,729883.94,9929910.93,2780.722705,35.06558396,-0.633702765,2680.620844
KapoyaArroket,1761,729880.6067,9929910.93,2777.389372,35.06555402,-0.633702777,2683.954177
KapoyaArroket,1761.73,729877.2733,9929910.93,2774.056039,35.06552409,-0.633702789,2687.287511
KapoyaArroket,1761,729873.94,9929910.93,2770.722705,35.06549415,-0.633702801,2690.620844
KapoyaArroket,1761.1242,729871.94,9929913.43,2767.521143,35.06547618,-0.633680205,2693.822406
KapoyaArroket,1761,729869.94,9929915.93,2764.319581,35.0654582,-0.633657609,2697.023968
KapoyaArroket,1761.002533,729868.44,9929919.263,2760.664296,35.06544472,-0.633627476,2700.679254
KapoyaArroket,1761,729866.94,9929922.597,2757.00901,35.06543124,-0.633597344,2704.334539
KapoyaArroket,1761,729865.44,9929925.93,2753.353725,35.06541775,-0.633567211,2707.989824
KapoyaArroket,1761,729864.69,9929928.43,2750.743648,35.06541101,-0.63354461,2710.599901
KapoyaArroket,1761,729863.94,9929930.93,2748.133572,35.06540426,-0.63352201,2713.209978
KapoyaArroket,1761,729863.065,9929933.43,2745.484869,35.06539639,-0.633499409,2715.85868
KapoyaArroket,1761,729862.19,9929935.93,2742.836167,35.06538853,-0.633476809,2718.507383
KapoyaArroket,1762,729860.94,9929938.43,2740.041082,35.06537729,-0.63345421,2721.302468
KapoyaArroket,1762,729859.69,9929940.93,2737.245997,35.06536605,-0.633431611,2724.097553
KapoyaArroket,1762,729858.44,9929943.43,2734.450912,35.06535482,-0.633409012,2726.892638
KapoyaArroket,1763,729857.19,9929945.93,2731.655827,35.06534358,-0.633386413,2729.687722
KapoyaArroket,1764,729855.19,9929949.263,2727.768526,35.06532561,-0.633356282,2733.575024
KapoyaArroket,1763.79,729853.19,9929952.597,2723.881224,35.06530763,-0.633326152,2737.462325
KapoyaArroket,1763,729851.19,9929955.93,2719.993923,35.06528966,-0.633296021,2741.349626
KapoyaArroket,1763,729850.2525,9929959.68,2716.128512,35.06528123,-0.633262119,2745.215038
KapoyaArroket,1763.23,729849.315,9929963.43,2712.2631,35.06527279,-0.633228217,2749.080449
KapoyaArroket,1764,729848.3775,9929967.18,2708.397688,35.06526436,-0.633194316,2752.945861
KapoyaArroket,1764,729847.44,9929970.93,2704.532277,35.06525593,-0.633160414,2756.811272
KapoyaArroket,1763,729847.74,9929974.93,2700.521043,35.06525861,-0.633124247,2760.822507
KapoyaArroket,1763,729848.04,9929978.93,2696.509808,35.06526129,-0.63308808,2764.833741
KapoyaArroket,1762.6862,729848.34,9929982.93,2692.498574,35.06526397,-0.633051914,2768.844975
KapoyaArroket,1763.24,729848.64,9929986.93,2688.48734,35.06526665,-0.633015747,2772.856209
KapoyaArroket,1762.6642,729848.94,9929990.93,2684.476106,35.06526933,-0.632979581,2776.867444
KapoyaArroket,1762,729848.94,9929994.263,2681.142772,35.06526931,-0.632949443,2780.200777
KapoyaArroket,1762,729848.94,9929997.597,2677.809439,35.0652693,-0.632919305,2783.53411
KapoyaArroket,1762.8542,729848.94,9930000.93,2674.476106,35.06526929,-0.632889167,2786.867444
KapoyaArroket,1763.46,729848.94,9930004.68,2670.726106,35.06526928,-0.632855261,2790.617444
KapoyaArroket,1764.1058,729848.94,9930008.43,2666.976106,35.06526926,-0.632821356,2794.367444
KapoyaArroket,1764.46,729848.94,9930012.18,2663.226106,35.06526925,-0.632787451,2798.117444
KapoyaArroket,1764.1242,729848.94,9930015.93,2659.476106,35.06526924,-0.632753546,2801.867444
KapoyaArroket,1764.2508,729848.8775,9930019.68,2655.725585,35.06526866,-0.632719641,2805.617964
KapoyaArroket,1764.585,729848.815,9930023.43,2651.975064,35.06526809,-0.632685736,2809.368485
KapoyaArroket,1764.6475,729848.7525,9930027.18,2648.224543,35.06526751,-0.632651831,2813.119006
KapoyaArroket,1764,729848.69,9930030.93,2644.474023,35.06526694,-0.632617926,2816.869527
KapoyaArroket,1764,729847.89,9930034.93,2640.394807,35.06525974,-0.632581763,2820.948742
KapoyaArroket,1763,729847.09,9930038.93,2636.315591,35.06525254,-0.632545601,2825.027958
KapoyaArroket,1764,729846.29,9930042.93,2632.236376,35.06524534,-0.632509438,2829.107174
KapoyaArroket,1763,729845.49,9930046.93,2628.15716,35.06523814,-0.632473275,2833.186389
KapoyaArroket,1763,729844.69,9930050.93,2624.077945,35.06523094,-0.632437113,2837.265605
KapoyaArroket,1763,729844.44,9930054.263,2620.735249,35.06522868,-0.632406976,2840.6083
KapoyaArroket,1764,729844.19,9930057.597,2617.392554,35.06522643,-0.632376839,2843.950995
KapoyaArroket,1764,729843.94,9930060.93,2614.049859,35.06522417,-0.632346702,2847.29369
KapoyaArroket,1763.971078,729843.8567,9930064.263,2610.715484,35.06522341,-0.632316564,2850.628065
KapoyaArroket,1764,729843.7733,9930067.597,2607.381109,35.06522265,-0.632286426,2853.96244
KapoyaArroket,1764,729843.69,9930070.93,2604.046735,35.06522189,-0.632256289,2857.296815
KapoyaArroket,1764,729843.44,9930073.43,2601.534266,35.06521963,-0.632233686,2859.809284
KapoyaArroket,1764,729843.19,9930075.93,2599.021797,35.06521738,-0.632211083,2862.321753
KapoyaArroket,1764,729842.69,9930078.43,2596.472287,35.06521288,-0.632188482,2864.871262
KapoyaArroket,1764.0567,729842.19,9930080.93,2593.922777,35.06520838,-0.63216588,2867.420772
KapoyaArroket,1764,729841.44,9930083.43,2591.312701,35.06520163,-0.632143279,2870.030849
KapoyaArroket,1764,729840.69,9930085.93,2588.702624,35.06519489,-0.632120679,2872.640925
KapoyaArroket,1765,729840.065,9930088.43,2586.125683,35.06518927,-0.632098077,2875.217866
KapoyaArroket,1765.73,729839.44,9930090.93,2583.548742,35.06518364,-0.632075476,2877.794807
KapoyaArroket,1766,729838.5025,9930094.68,2579.68333,35.06517521,-0.632041574,2881.660219
KapoyaArroket,1764.77,729837.565,9930098.43,2575.817919,35.06516678,-0.632007672,2885.52563
KapoyaArroket,1764.7725,729836.6275,9930102.18,2571.952507,35.06515834,-0.631973771,2889.391042
KapoyaArroket,1765.71,729835.69,9930105.93,2568.087096,35.06514991,-0.631939869,2893.256454
KapoyaArroket,1766,729835.19,9930109.263,2564.716471,35.06514541,-0.631909733,2896.627078
KapoyaArroket,1766,729834.69,9930112.597,2561.345846,35.06514091,-0.631879596,2899.997703
KapoyaArroket,1766.21,729834.19,9930115.93,2557.975222,35.0651364,-0.63184946,2903.368328
KapoyaArroket,1766,729834.1622,9930120.374,2553.53069,35.06513614,-0.631809276,2907.812859
KapoyaArroket,1765.265556,729834.1344,9930124.819,2549.086159,35.06513587,-0.631769093,2912.25739
KapoyaArroket,1764.981422,729834.1067,9930129.263,2544.641628,35.06513561,-0.631728909,2916.701921
KapoyaArroket,1765,729834.0789,9930133.708,2540.197097,35.06513534,-0.631688725,2921.146453
KapoyaArroket,1765.651111,729834.0511,9930138.152,2535.752565,35.06513508,-0.631648541,2925.590984
KapoyaArroket,1765.376078,729834.0233,9930142.597,2531.308034,35.06513481,-0.631608357,2930.035515
KapoyaArroket,1765.500928,729833.9956,9930147.041,2526.863503,35.06513455,-0.631568173,2934.480046
KapoyaArroket,1766,729833.9678,9930151.486,2522.418972,35.06513428,-0.63152799,2938.924578
KapoyaArroket,1766,729833.94,9930155.93,2517.97444,35.06513401,-0.631487806,2943.369109
KapoyaArroket,1766.46,729833.94,9930160.93,2512.97444,35.065134,-0.631442599,2948.369109
KapoyaArroket,1766.46,729833.94,9930165.93,2507.97444,35.06513398,-0.631397392,2953.369109
KapoyaArroket,1767,729833.94,9930169.263,2504.641107,35.06513397,-0.631367254,2956.702442
KapoyaArroket,1767,729833.94,9930172.597,2501.307774,35.06513396,-0.631337116,2960.035776
KapoyaArroket,1767,729833.94,9930175.93,2497.97444,35.06513394,-0.631306978,2963.369109
KapoyaArroket,1767.46,729833.94,9930180.43,2493.47444,35.06513393,-0.631266292,2967.869109
KapoyaArroket,1767,729833.94,9930184.93,2488.97444,35.06513391,-0.631225606,2972.369109
KapoyaArroket,1767,729833.94,9930189.43,2484.47444,35.0651339,-0.631184919,2976.869109
KapoyaArroket,1767,729833.94,9930193.93,2479.97444,35.06513388,-0.631144233,2981.369109
KapoyaArroket,1766.1242,729833.94,9930198.43,2475.47444,35.06513386,-0.631103547,2985.869109
KapoyaArroket,1767,729833.94,9930202.93,2470.97444,35.06513385,-0.631062861,2990.369109
KapoyaArroket,1767.54,729833.94,9930207.43,2466.47444,35.06513383,-0.631022174,2994.869109
KapoyaArroket,1768,729833.94,9930211.93,2461.97444,35.06513381,-0.630981488,2999.369109
KapoyaArroket,1768,729833.94,9930216.43,2457.47444,35.0651338,-0.630940802,3003.869109
KapoyaArroket,1767,729833.94,9930220.93,2452.97444,35.06513378,-0.630900116,3008.369109
KapoyaArroket,1766,729833.94,9930225.93,2447.97444,35.06513377,-0.630854909,3013.369109
KapoyaArroket,1768,729833.94,9930230.93,2442.97444,35.06513375,-0.630809702,3018.369109
KapoyaArroket,1768.46,729833.94,9930235.93,2437.97444,35.06513373,-0.630764495,3023.369109
KapoyaArroket,1768.626667,729833.7733,9930239.263,2434.636943,35.06513222,-0.630734357,3026.706606
KapoyaArroket,1768.875311,729833.6067,9930242.597,2431.299446,35.06513071,-0.63070422,3030.044104
KapoyaArroket,1768.9708,729833.44,9930245.93,2427.961948,35.0651292,-0.630674083,3033.381601
KapoyaArroket,1769,729833.19,9930248.43,2425.449479,35.06512695,-0.63065148,3035.89407
KapoyaArroket,1769,729832.94,9930250.93,2422.93701,35.06512469,-0.630628878,3038.406539
KapoyaArroket,1769,729830.94,9930252.93,2420.108583,35.06510672,-0.630610802,3041.234966
KapoyaArroket,1769,729828.94,9930254.93,2417.280156,35.06508875,-0.630592726,3044.063393
KapoyaArroket,1769.9908,729826.44,9930255.43,2414.730646,35.0650663,-0.630588215,3046.612903
KapoyaArroket,1771.46,729823.94,9930255.93,2412.181137,35.06504384,-0.630583703,3049.162413
