ID,Distance,Elevation
248,37.3430367266497,1799
249,37.4942231101584,1799
250,37.6454094936671,1799
251,37.7965958771758,1799
252,37.9477822606845,1799
253,38.0989686441932,1799
254,38.2501550277019,1799
255,38.4013414112106,1799
256,38.5525277947193,1799
257,38.703714178228,1799
258,38.8549005617367,1799
259,39.0060869452454,1799
260,39.1572733287541,1799
261,39.3084597122628,1799
262,39.4596460957716,1799
263,39.6108324792803,1799
264,39.762018862789,1799
265,39.9132052462977,1799
266,40.0643916298064,1799
267,40.2155780133151,1799
268,40.3667643968238,1799
269,40.5179507803325,1799
270,40.6691371638412,1799
271,40.8203235473499,1799
272,40.9715099308586,1799
273,41.1226963143673,1799
274,41.273882697876,1799
275,41.4250690813847,1799
276,41.5762554648934,1798
277,41.7274418484021,1798
278,41.8786282319108,1798
279,42.0298146154195,1798
280,42.1810009989282,1798
281,42.3321873824369,1798
282,42.4833737659456,1798
283,42.6345601494543,1798
284,42.785746532963,1798
285,42.9369329164717,1798
286,43.0881192999804,1798
287,43.2393056834891,1798
288,43.3904920669978,1798
289,43.5416784505065,1798
290,43.6928648340152,1798
291,43.8440512175239,1798
292,43.9952376010326,1798
293,44.1464239845414,1798
294,44.2976103680501,1798
295,44.4487967515588,1798
296,44.5999831350675,1798
297,44.7511695185762,1798
298,44.9023559020849,1798
299,45.0535422855936,1798
300,45.2047286691023,1798
301,45.355915052611,1798
302,45.5071014361197,1798
303,45.6582878196284,1798
304,45.8094742031371,1798
305,45.9606605866458,1798
306,46.1118469701545,1798
307,46.2630333536632,1798
308,46.4142197371719,1798
309,46.5654061206806,1798
310,46.7165925041893,1798
311,46.867778887698,1797
312,47.0189652712067,1797
313,47.1701516547154,1797
314,47.3213380382241,1797
315,47.4725244217328,1797
316,47.6237108052415,1797
317,47.7748971887502,1797
318,47.9260835722589,1797
319,48.0772699557676,1797
320,48.2284563392763,1797
321,48.379642722785,1797
322,48.5308291062938,1797
323,48.6820154898025,1797
324,48.8332018733111,1797
325,48.9843882568199,1797
326,49.1355746403286,1797
327,49.2867610238373,1797
328,49.437947407346,1797
329,49.5891337908547,1797
330,49.7403201743634,1797
331,49.8915065578721,1797
332,50.0426929413808,1797
333,50.1938793248895,1797
334,50.3450657083982,1797
335,50.4962520919069,1797
336,50.6474384754156,1797
337,50.7986248589243,1797
338,50.949811242433,1797
339,51.1009976259417,1797
340,51.2521840094504,1797
341,51.4033703929591,1797
342,51.5545567764678,1797
343,51.7057431599765,1797
344,51.8569295434852,1797
345,52.0081159269939,1796
346,52.1593023105026,1796
347,52.3104886940113,1796
348,52.46167507752,1796
349,52.6128614610287,1796
350,52.7640478445374,1796
351,52.9152342280461,1796
352,53.0664206115548,1796
353,53.2176069950635,1796
354,53.3687933785722,1796
355,53.519979762081,1796
356,53.6711661455897,1796
357,53.8223525290984,1796
358,53.9735389126071,1796
359,54.1247252961158,1796
360,54.2759116796245,1796
361,54.4270980631332,1796
362,54.5782844466419,1796
363,54.7294708301506,1796
364,54.8806572136593,1796
365,55.031843597168,1796
366,55.1830299806767,1796
367,55.3342163641854,1796
368,55.4854027476941,1796
369,55.6365891312028,1796
370,55.7877755147115,1796
371,55.9389618982202,1796
372,56.0901482817289,1796
373,56.2413346652376,1796
374,56.3925210487463,1796
375,56.543707432255,1796
376,56.6948938157637,1796
377,56.8460801992724,1796
378,56.9972665827811,1795
379,57.1484529662898,1795
380,57.2996393497985,1795
381,57.4508257333072,1795
382,57.6020121168159,1795
383,57.7531985003246,1795
384,57.9043848838333,1795
385,58.0555712673421,1795
386,58.2067576508508,1795
387,58.3579440343595,1795
388,58.5091304178682,1795
389,58.6603168013769,1795
390,58.8115031848856,1795
391,58.9626895683943,1795
392,59.113875951903,1795
393,59.2650623354117,1795
394,59.4162487189204,1795
395,59.5674351024291,1795
396,59.7186214859378,1795
397,59.8698078694465,1795
398,60.0209942529552,1795
399,60.1721806364639,1795
400,60.3233670199726,1795
401,60.4745534034813,1795
402,60.62573978699,1795
403,60.7769261704987,1795
404,60.9281125540074,1795
405,61.0792989375161,1795
406,61.2304853210248,1794
407,61.3816717045335,1794
408,61.5328580880422,1794
409,61.6840444715509,1794
410,61.8352308550596,1794
411,61.9864172385683,1794
412,62.137603622077,1794
413,62.2887900055857,1794
414,62.4399763890944,1794
415,62.5911627726031,1794
416,62.7423491561119,1794
417,62.8935355396206,1794
418,63.0447219231293,1794
419,63.195908306638,1794
420,63.3470946901467,1794
421,63.4982810736554,1794
422,63.6494674571641,1794
423,63.8006538406728,1794
424,63.9518402241815,1794
425,64.1030266076902,1794
426,64.2542129911989,1794
427,64.4053993747076,1794
428,64.5565857582163,1794
429,64.707772141725,1794
430,64.8589585252337,1794
431,65.0101449087424,1794
432,65.1613312922511,1794
433,65.3125176757598,1794
434,65.4637040592685,1794
435,65.6148904427772,1794
436,65.7660768262859,1794
437,65.9172632097946,1794
438,66.0684495933033,1794
439,66.219635976812,1794
440,66.3708223603207,1794
441,66.5220087438294,1794
442,66.6731951273381,1794
443,66.8243815108468,1794
444,66.9755678943555,1794
445,67.1267542778643,1794
446,67.277940661373,1794
447,67.4291270448817,1794
448,67.5803134283904,1794
449,67.7314998118991,1794
450,67.8826861954078,1794
451,68.0338725789165,1794
452,68.1850589624252,1794
453,68.3362453459339,1794
454,68.4874317294426,1794
455,68.6386181129513,1794
456,68.78980449646,1794
457,68.9409908799687,1794
458,69.0921772634774,1794
459,69.2433636469861,1794
460,69.3945500304948,1794
461,69.5457364140035,1794
462,69.6969227975122,1794
463,69.8481091810209,1794
464,69.9992955645296,1794
465,70.1504819480383,1794
466,70.301668331547,1794
467,70.4528547150557,1794
468,70.6040410985644,1794
469,70.7552274820731,1794
470,70.9064138655818,1794
471,71.0576002490905,1794
472,71.2087866325992,1794
473,71.3599730161079,1794
474,71.5111593996166,1794
475,71.6623457831253,1794
476,71.813532166634,1794
477,71.9647185501427,1794
478,72.1159049336514,1794
479,72.2670913171602,1794
480,72.4182777006689,1794
481,72.5694640841776,1794
482,72.7206504676863,1794
483,72.871836851195,1794
484,73.0230232347037,1794
485,73.1742096182124,1794
486,73.3253960017211,1794
487,73.4765823852298,1794
488,73.6277687687385,1794
489,73.7789551522472,1794
490,73.9301415357559,1794
491,74.0813279192646,1794
492,74.2325143027733,1794
493,74.383700686282,1794
494,74.5348870697907,1794
495,74.6860734532994,1794
496,74.8372598368081,1794
497,74.9884462203168,1794
498,75.1396326038255,1794
499,75.2908189873342,1794
500,75.4420053708429,1794
501,75.5931917543516,1794
502,75.7443781378603,1794
503,75.895564521369,1794
504,76.0467509048777,1794
505,76.1979372883864,1794
506,76.3491236718951,1794
507,76.5003100554038,1794
508,76.6514964389125,1794
509,76.8026828224213,1794
510,76.95386920593,1794
511,77.1050555894387,1794
512,77.2562419729474,1794
513,77.4074283564561,1794
514,77.5586147399648,1794
515,77.7098011234735,1794
516,77.8609875069822,1794
517,78.0121738904909,1794
518,78.1633602739996,1794
519,78.3145466575083,1794
520,78.465733041017,1794
521,78.6169194245257,1794
522,78.7681058080344,1794
523,78.9192921915431,1794
524,79.0704785750518,1794
525,79.2216649585605,1794
526,79.3728513420692,1794
527,79.5240377255779,1794
528,79.6752241090866,1794
529,79.8264104925953,1794
530,79.977596876104,1794
531,80.1287832596127,1794
532,80.2799696431214,1794
533,80.4311560266301,1794
534,80.5823424101388,1794
535,80.7335287936475,1794
536,80.8847151771562,1794
537,81.035901560665,1794
538,81.1870879441736,1794
539,81.3382743276824,1794
540,81.4894607111911,1794
541,81.6406470946997,1794
542,81.7918334782085,1794
543,81.9430198617172,1794
544,82.0942062452259,1794
545,82.2453926287346,1794
546,82.3965790122433,1794
547,82.547765395752,1794
548,82.6989517792607,1794
549,82.8501381627694,1794
550,83.0013245462781,1793
551,83.1525109297868,1793
552,83.3036973132955,1793
553,83.4548836968042,1793
554,83.6060700803129,1793
555,83.7572564638216,1793
556,83.9084428473303,1793
557,84.059629230839,1793
558,84.2108156143477,1793
559,84.3620019978564,1793
560,84.5131883813651,1793
561,84.6643747648738,1793
562,84.8155611483825,1793
563,84.9667475318912,1793
564,85.1179339153999,1793
565,85.2691202989086,1793
566,85.4203066824173,1793
567,85.571493065926,1793
568,85.7226794494348,1793
569,85.8738658329434,1793
570,86.0250522164522,1793
571,86.1762385999609,1793
572,86.3274249834696,1793
573,86.4786113669783,1793
574,86.629797750487,1793
575,86.7809841339957,1793
576,86.9321705175044,1793
577,87.0833569010131,1793
578,87.2345432845218,1793
579,87.3857296680305,1793
580,87.5369160515392,1793
581,87.6881024350479,1793
582,87.8392888185566,1793
583,87.9904752020653,1793
584,88.141661585574,1793
585,88.2928479690827,1793
586,88.4440343525914,1793
587,88.5952207361001,1793
588,88.7464071196088,1793
589,88.8975935031175,1793
590,89.0487798866262,1793
591,89.1999662701349,1794
592,89.3511526536436,1794
593,89.5023390371523,1794
594,89.653525420661,1794
595,89.8047118041697,1794
596,89.9558981876784,1794
597,90.1070845711871,1794
598,90.2582709546958,1794
599,90.4094573382045,1794
600,90.5606437217132,1794
601,90.7118301052219,1794
602,90.8630164887307,1794
603,91.0142028722394,1794
604,91.1653892557481,1795
605,91.3165756392568,1795
606,91.4677620227655,1795
607,91.6189484062742,1795
608,91.7701347897829,1795
609,91.9213211732916,1795
610,92.0725075568003,1795
611,92.223693940309,1795
612,92.3748803238177,1795
613,92.5260667073264,1795
614,92.6772530908351,1795
615,92.8284394743438,1795
616,92.9796258578525,1795
617,93.1308122413612,1795
618,93.2819986248699,1795
619,93.4331850083786,1795
620,93.5843713918873,1795
621,93.735557775396,1795
622,93.8867441589047,1795
623,94.0379305424134,1795
624,94.1891169259221,1795
625,94.3403033094308,1795
626,94.4914896929395,1795
627,94.6426760764482,1795
628,94.7938624599569,1795
629,94.9450488434656,1795
630,95.0962352269744,1795
631,95.247421610483,1795
632,95.3986079939917,1795
633,95.5497943775005,1795
634,95.7009807610091,1795
635,95.8521671445179,1795
636,96.0033535280266,1795
637,96.1545399115353,1795
638,96.305726295044,1795
639,96.4569126785527,1795
640,96.6080990620614,1795
641,96.7592854455701,1795
642,96.9104718290788,1795
643,97.0616582125875,1795
644,97.2128445960962,1796
645,97.3640309796049,1796
646,97.5152173631136,1796
647,97.6664037466223,1796
648,97.817590130131,1796
649,97.9687765136397,1796
650,98.1199628971484,1796
651,98.2711492806571,1796
652,98.4223356641658,1796
653,98.5735220476745,1796
654,98.7247084311832,1796
655,98.8758948146919,1796
656,99.0270811982006,1796
657,99.1782675817093,1796
658,99.3294539652181,1796
659,99.4806403487267,1796
660,99.6318267322354,1796
661,99.7830131157442,1796
662,99.9341994992528,1796
663,100.085385882762,1796
664,100.23657226627,1796
665,100.387758649779,1796
666,100.538945033288,1796
667,100.690131416796,1796
668,100.841317800305,1796
669,100.992504183814,1796
670,101.143690567322,1796
671,101.294876950831,1796
672,101.44606333434,1796
673,101.597249717849,1796
674,101.748436101357,1796
675,101.899622484866,1796
676,102.050808868375,1796
677,102.201995251883,1796
678,102.353181635392,1796
679,102.504368018901,1796
680,102.65555440241,1796
681,102.806740785918,1796
682,102.957927169427,1796
683,103.109113552936,1796
684,103.260299936444,1796
685,103.411486319953,1796
686,103.562672703462,1797
687,103.71385908697,1797
688,103.865045470479,1797
689,104.016231853988,1797
690,104.167418237497,1797
691,104.318604621005,1797
692,104.469791004514,1797
693,104.620977388023,1797
694,104.772163771531,1797
695,104.92335015504,1797
696,105.074536538549,1797
697,105.225722922057,1797
698,105.376909305566,1797
699,105.528095689075,1797
700,105.679282072584,1797
701,105.830468456092,1797
702,105.981654839601,1797
703,106.13284122311,1797
704,106.284027606618,1797
705,106.435213990127,1797
706,106.586400373636,1797
707,106.737586757144,1797
708,106.888773140653,1797
709,107.039959524162,1797
710,107.191145907671,1797
711,107.342332291179,1797
712,107.493518674688,1797
713,107.644705058197,1797
714,107.795891441705,1798
715,107.947077825214,1798
716,108.098264208723,1798
717,108.249450592232,1798
718,108.40063697574,1798
719,108.551823359249,1798
720,108.703009742758,1798
721,108.854196126266,1798
722,109.005382509775,1798
723,109.156568893284,1798
724,109.307755276792,1798
725,109.458941660301,1798
726,109.61012804381,1798
727,109.761314427319,1798
728,109.912500810827,1798
729,110.063687194336,1798
730,110.214873577845,1798
731,110.366059961353,1798
732,110.517246344862,1798
733,110.668432728371,1798
734,110.819619111879,1798
735,110.970805495388,1798
736,111.121991878897,1798
737,111.273178262406,1798
738,111.424364645914,1798
739,111.575551029423,1798
740,111.726737412932,1798
741,111.87792379644,1798
742,112.029110179949,1798
743,112.180296563458,1798
744,112.331482946967,1798
745,112.482669330475,1798
746,112.633855713984,1798
747,112.785042097493,1798
748,112.936228481001,1798
749,113.08741486451,1798
750,113.238601248019,1798
751,113.389787631527,1799
752,113.540974015036,1799
753,113.692160398545,1799
754,113.843346782054,1799
755,113.994533165562,1799
756,114.145719549071,1799
757,114.29690593258,1799
758,114.448092316088,1799
759,114.599278699597,1799
760,114.750465083106,1799
761,114.901651466614,1799
762,115.052837850123,1799
763,115.204024233632,1799
764,115.355210617141,1799
765,115.506397000649,1799
766,115.657583384158,1799
767,115.808769767667,1799
768,115.959956151175,1799
769,116.111142534684,1799
770,116.262328918193,1799
771,116.413515301702,1799
772,116.56470168521,1799
773,116.715888068719,1799
774,116.867074452228,1799
775,117.018260835736,1799
776,117.169447219245,1799
777,117.320633602754,1799
778,117.471819986262,1799
779,117.623006369771,1799
780,117.77419275328,1799
781,117.925379136789,1799
782,118.076565520297,1799
783,118.227751903806,1799
784,118.378938287315,1799
785,118.530124670823,1799
786,118.681311054332,1799
787,118.832497437841,1799
788,118.983683821349,1799
789,119.134870204858,1800
790,119.286056588367,1800
791,119.437242971876,1800
792,119.588429355384,1800
793,119.739615738893,1800
794,119.890802122402,1800
795,120.04198850591,1800
796,120.193174889419,1800
797,120.344361272928,1800
798,120.495547656436,1800
799,120.646734039945,1800
800,120.797920423454,1800
801,120.949106806963,1800
802,121.100293190471,1800
803,121.25147957398,1800
804,121.402665957489,1800
805,121.553852340997,1800
806,121.705038724506,1800
807,121.856225108015,1800
808,122.007411491524,1800
809,122.158597875032,1800
810,122.309784258541,1800
811,122.46097064205,1800
812,122.612157025558,1800
813,122.763343409067,1800
814,122.914529792576,1800
815,123.065716176084,1800
816,123.216902559593,1800
817,123.368088943102,1800
818,123.519275326611,1800
819,123.670461710119,1800
820,123.821648093628,1800
821,123.972834477137,1800
822,124.124020860645,1800
823,124.275207244154,1801
824,124.426393627663,1801
825,124.577580011171,1801
826,124.72876639468,1801
827,124.879952778189,1801
828,125.031139161698,1801
829,125.182325545206,1801
830,125.333511928715,1801
831,125.484698312224,1801
832,125.635884695732,1801
833,125.787071079241,1801
834,125.93825746275,1801
835,126.089443846259,1801
836,126.240630229767,1801
837,126.391816613276,1801
838,126.543002996785,1801
839,126.694189380293,1801
840,126.845375763802,1801
841,126.996562147311,1801
842,127.147748530819,1801
843,127.298934914328,1801
844,127.450121297837,1801
845,127.601307681346,1801
846,127.752494064854,1801
847,127.903680448363,1801
848,128.054866831872,1801
849,128.20605321538,1801
850,128.357239598889,1802
851,128.508425982398,1802
852,128.659612365906,1802
853,128.810798749415,1802
854,128.961985132924,1802
855,129.113171516433,1802
856,129.264357899941,1802
857,129.41554428345,1802
858,129.566730666959,1802
859,129.717917050467,1802
860,129.869103433976,1802
861,130.020289817485,1802
862,130.171476200994,1802
863,130.322662584502,1802
864,130.473848968011,1802
865,130.62503535152,1802
866,130.776221735028,1802
867,130.927408118537,1802
868,131.078594502046,1802
869,131.229780885554,1802
870,131.380967269063,1802
871,131.532153652572,1802
872,131.683340036081,1802
873,131.834526419589,1802
874,131.985712803098,1802
875,132.136899186607,1802
876,132.288085570115,1802
877,132.439271953624,1802
878,132.590458337133,1802
879,132.741644720641,1802
880,132.89283110415,1802
881,133.044017487659,1802
882,133.195203871168,1802
883,133.346390254676,1802
884,133.497576638185,1803
885,133.648763021694,1803
886,133.799949405202,1803
887,133.951135788711,1803
888,134.10232217222,1803
889,134.253508555729,1803
890,134.404694939237,1803
891,134.555881322746,1803
892,134.707067706255,1803
893,134.858254089763,1803
894,135.009440473272,1803
895,135.160626856781,1803
896,135.311813240289,1803
897,135.462999623798,1803
898,135.614186007307,1803
899,135.765372390816,1803
900,135.916558774324,1803
901,136.067745157833,1803
902,136.218931541342,1803
903,136.37011792485,1803
904,136.521304308359,1803
905,136.672490691868,1803
906,136.823677075376,1803
907,136.974863458885,1803
908,137.126049842394,1803
909,137.277236225903,1803
910,137.428422609411,1803
911,137.57960899292,1803
912,137.730795376429,1803
913,137.881981759937,1803
914,138.033168143446,1803
915,138.184354526955,1803
916,138.335540910463,1803
917,138.486727293972,1803
918,138.637913677481,1803
919,138.78910006099,1803
920,138.940286444498,1803
921,139.091472828007,1803
922,139.242659211516,1803
923,139.393845595024,1803
924,139.545031978533,1803
925,139.696218362042,1803
926,139.847404745551,1803
927,139.998591129059,1803
928,140.149777512568,1803
929,140.300963896077,1803
930,140.452150279585,1803
931,140.603336663094,1803
932,140.754523046603,1803
933,140.905709430111,1803
934,141.05689581362,1803
935,141.208082197129,1803
936,141.359268580638,1803
937,141.510454964146,1803
938,141.661641347655,1803
939,141.812827731164,1803
940,141.964014114672,1803
941,142.115200498181,1803
942,142.26638688169,1803
943,142.417573265198,1803
944,142.568759648707,1803
945,142.719946032216,1803
946,142.871132415725,1804
947,143.022318799233,1804
948,143.173505182742,1804
949,143.324691566251,1804
950,143.475877949759,1804
951,143.627064333268,1804
952,143.778250716777,1804
953,143.929437100285,1804
954,144.080623483794,1804
955,144.231809867303,1804
956,144.382996250812,1804
957,144.53418263432,1804
958,144.685369017829,1804
959,144.836555401338,1804
960,144.987741784846,1804
961,145.138928168355,1804
962,145.290114551864,1804
963,145.441300935373,1804
964,145.592487318881,1804
965,145.74367370239,1804
966,145.894860085899,1804
967,146.046046469407,1804
968,146.197232852916,1804
969,146.348419236425,1804
970,146.499605619933,1804
971,146.650792003442,1804
972,146.801978386951,1804
973,146.95316477046,1804
974,147.104351153968,1804
975,147.255537537477,1804
976,147.406723920986,1804
977,147.557910304494,1804
978,147.709096688003,1804
979,147.860283071512,1804
980,148.01146945502,1804
981,148.162655838529,1804
982,148.313842222038,1804
983,148.465028605547,1804
984,148.616214989055,1804
985,148.767401372564,1804
986,148.918587756073,1804
987,149.069774139581,1805
988,149.22096052309,1805
989,149.372146906599,1805
990,149.523333290108,1805
991,149.674519673616,1805
992,149.825706057125,1805
993,149.976892440634,1805
994,150.128078824142,1805
995,150.279265207651,1805
996,150.43045159116,1805
997,150.581637974668,1805
998,150.732824358177,1805
999,150.884010741686,1805
1000,151.035197125195,1805
1001,151.186383508703,1805
1002,151.337569892212,1805
1003,151.488756275721,1805
1004,151.639942659229,1805
1005,151.791129042738,1805
1006,151.942315426247,1805
1007,152.093501809755,1805
1008,152.244688193264,1805
1009,152.395874576773,1805
1010,152.547060960282,1805
1011,152.69824734379,1805
1012,152.849433727299,1805
1013,153.000620110808,1805
1014,153.151806494316,1805
1015,153.302992877825,1805
1016,153.454179261334,1805
1017,153.605365644843,1805
1018,153.756552028351,1805
1019,153.90773841186,1805
1020,154.058924795369,1805
1021,154.210111178877,1805
1022,154.361297562386,1805
1023,154.512483945895,1805
1024,154.663670329403,1805
1025,154.814856712912,1805
1026,154.966043096421,1805
1027,155.11722947993,1805
1028,155.268415863438,1805
1029,155.419602246947,1805
1030,155.570788630456,1805
1031,155.721975013964,1805
1032,155.873161397473,1805
1033,156.024347780982,1805
1034,156.17553416449,1806
1035,156.326720547999,1806
1036,156.477906931508,1806
1037,156.629093315017,1806
1038,156.780279698525,1806
1039,156.931466082034,1806
1040,157.082652465543,1806
1041,157.233838849051,1806
1042,157.38502523256,1806
1043,157.536211616069,1806
1044,157.687397999577,1806
1045,157.838584383086,1806
1046,157.989770766595,1806
1047,158.140957150104,1806
1048,158.292143533612,1806
1049,158.443329917121,1806
1050,158.59451630063,1806
1051,158.745702684138,1806
1052,158.896889067647,1806
1053,159.048075451156,1806
